,0,1,2,3,4
4412,terrorists attack,0,0,0,0
4413,karnataka 22,karnataka,in karnataka,by bjp,bjp
4414,him pappu,pappu,pappu people,0,0
4415,demonetisation hurting,demonetisation,about demonetisation,0,0
4416,hassan son,hassan,0,0,0
4417,0,0,0,0,0
4418,0,0,0,0,0
4419,modiâ gujaratsaysnamoagain,gujaratsaysnamoagain modipunishespak,congressâ response,versus modiâ,0
4420,security council,0,0,0,0
4421,sending kalbhushans,delhi handover,0,0,0
4422,0,0,0,0,0
4423,balakotairstrikes bjp,casualties we,of casualties,casualties,0
4424,crore jobs,0,0,0,0
4425,0,0,0,0,0
4426,5marchbharatbandh now,5marchbharatbandh,0,0,0
4427,mongering pakistanstrikesback,0,0,0,0
4428,0,0,0,0,0
4429,destroy pakistan,masood azad,0,0,0
4430,0,0,0,0,0
4431,fooled farmers,farmers,farmers all,0,0
4432,terrorist casualties,0,0,0,0
4433,modi india,0,0,0,0
4434,indian loc,loc attacks,loc status,is loc,documented kashmiris
4435,india farm,india economy,farm income,farmers are,income growth
4436,india retaliates,0,0,0,0
4437,ancient peru,modiâ dangerous,modiâ,peru,0
4438,modi means,pm modi,modi,naaki civilians,0
4439,pak army,0,0,0,0
4440,mirage 2000,0,0,0,0
4441,capt vijaykanth,vijaykanth,dmdk bjp,vijaykanth is,tamil nadu
4442,2012 ashokkhemka,0,0,0,0
4443,0,0,0,0,0
4444,bjp wants,0,0,0,0
4445,terrorismâ pm,patna rally,pm modi,0,0
4446,ahmedabad metro,ahmedabad,salesman modi,0,0
4447,communal riots,0,0,0,0
4448,godhra attack,railways,0,0,0
4449,present medicareforall,medicareforall bill,medicare,0,0
4450,gdp ka,0,0,0,0
4451,imran khan,khan,kashmir we,you khan,kashmir
4452,agriculture distress,log agriculture,agriculture,wale hai,hai aap
4453,congress is,0,0,0,0
4454,gujarat,ahmedabad gujarat,gujarat https,in ahmedabad,ahmedabad
4455,dyslexic students,mocking dyslexic,dyslexia,dyslexic,dyslexia is
4456,bjp south,0,0,0,0
4457,0,0,0,0,0
4458,regime 5marchbharatbandh,harassment imposed,by bjp,0,0
4459,paying emi,gandhi ji,0,0,0
4460,pak conflict,indo pak,0,0,0
4461,0,0,0,0,0
4462,jawans martyrdom,0,0,0,0
4463,0,0,0,0,0
4464,0,0,0,0,0
4465,defeating modi,0,0,0,0
4466,chronic deserters,deserters the,deserters,0,0
4467,legitimized indiaâ,0,0,0,0
4468,debt ceiling,0,0,0,0
4469,0,0,0,0,0
4470,iit bombay,supports modi,abp news,0,0
4471,aap congresshelpingbjp,support aap,aap,congresshelpingbjp,0
4472,water contamination,contamination fight,cancer cases,0,0
4473,many pegs,pegs,0,0,0
4474,unethical lottery,0,0,0,0
4475,fascist modi,0,0,0,0
4476,0,0,0,0,0
4477,0,0,0,0,0
4478,frustrated modi,modi is,0,0,0
4479,0,0,0,0,0
4480,pilot uniform,indian pilot,pakistanzindabaad ðÿ,0,0
4481,pakis supporters,0,0,0,0
4482,pak loyalist,punishpakloyalists rahul,become pak,pak,0
4483,bjp mps,0,0,0,0
4484,india propaganda,bjp says,bjp actions,what bjp,distance kashmir
4485,nageswara rao,0,0,0,0
4486,curtail bjp4india,bjp4india right,bjp4india,0,0
4487,duel citizenship,0,0,0,0
4488,demanded carnival,carnival should,carnival,0,0
4489,are gop,gop mainliners,0,0,0
4490,bjp desperate,patnaik bjd,odisha sniffs,bjp,patnaik
4491,modi who,not modi,0,0,0
4492,indira and,of indira,indira,0,0
4493,aipac is,aipac,0,0,0
4494,0,0,0,0,0
4495,have alliance,0,0,0,0
4496,insensitive dyslexia,dyslexia is,dyslexia as,dyslexia,on dyslexia
4497,narendramodi agenda,his agenda,agenda what,agenda,agenda is
4498,warns terrorist,narendramodi warns,pm narendramodi,maarenge pm,0
4499,0,0,0,0,0
4500,0,0,0,0,0
4501,kejriwal bol,kejriwal,arvind kejriwal,main kejriwal,kejriwal and
4502,ticket rahulgandhi,rahulgandhi would,0,0,0
4503,0,0,0,0,0
4504,0,0,0,0,0
4505,climate change,energy innovation,0,0,0
4506,raji pillai,say raji,narendra modi,raji,rajesh rajagopalan
4507,war memorial,memorial,memorial is,0,0
4508,census,census question,every census,0,0
4509,0,0,0,0,0
4510,bjp,bjp have,by bjp,0,0
4511,blame bjp,bjp punishpakloyalists,0,0,0
4512,elections bjp,of cong,bjp will,bjp,0
4513,2020,2020 is,0,0,0
4514,sikh,0,0,0,0
4515,gujarat was,gujarat,modi communal,of gujarat,condemned modi
4516,emboldened pak,pak modimadedisaster,0,0,0
4517,pak surprisingly,pak,0,0,0
4518,since sanjivbhatt,sanjivbhatt was,sanjivbhatt,gujarat police,silent releasesanjivbhatt
4519,balakot camp,jem balakot,0,0,0
4520,ganjan must,ganjan,0,0,0
4521,300 terrorists,250 terrorists,terrorists were,0,0
4522,modi sarkar,sarkar felt,0,0,0
4523,industrial hemp,legalizing industrial,0,0,0
4524,sikh regiment,regiment refused,21 sikh,0,0
4525,odisha needs,in odisha,odisha,bjp,bjp is
4526,beyond bjp,bjp,0,0,0
4527,bjp know,0,0,0,0
4528,indian media,bjp war,flawed indian,propoganda tool,become propoganda
4529,kill modi,0,0,0,0
4530,workers modi,sanitation workers,0,0,0
4531,laundering pac,0,0,0,0
4532,0,0,0,0,0
4533,india forces,0,0,0,0
4534,0,0,0,0,0
4535,federal felony,0,0,0,0
4536,modi wouldn,modi,0,0,0
4537,air strikes,dominance pakistanâ,0,0,0
4538,ensure congress,congress mukth,0,0,0
4539,0,0,0,0,0
4540,boy congress,congress,0,0,0
4541,doing sidhu,0,0,0,0
4542,did modi,modi,0,0,0
4543,0,0,0,0,0
4544,masoodazhar declared,if masoodazhar,modi will,0,0
4545,iaf airstrikes,0,0,0,0
4546,of 2ndsurgicalstrike,2ndsurgicalstrike an,2ndsurgicalstrike,of pakistan,0
4547,congress bad,0,0,0,0
4548,disproportionate jewish,jewish power,0,0,0
4549,0,0,0,0,0
4550,0,0,0,0,0
4551,indian strikes,terror indiastrikesback,strike terror,gujarat we,0
4552,0,0,0,0,0
4553,terrorism modi,modi regime,modi govt,0,0
4554,theprintpolitics,theprintpolitics whatâ,0,0,0
4555,uddhavthackeray anti,to bjp,0,0,0
4556,promoting mandir,0,0,0,0
4557,bjp website,website deface,deface websites,0,0
4558,0,0,0,0,0
4559,blame bjp,bjp punishpakloyalists,0,0,0
4560,muslim congress,congress woman,ziocrats are,the ziocrats,ziocrats
4561,bipartisan solutions,0,0,0,0
4562,reject bjp,0,0,0,0
4563,boycott godi,anganwadi workers,godi media,take oath,0
4564,0,0,0,0,0
4565,oppose chamisa,0,0,0,0
4566,nrc process,assam fact,bjp,assam,nrc
4567,terrorism pm,pm warns,0,0,0
4568,0,0,0,0,0
4569,rahulgandhi modi,poor adivasi,0,0,0
4570,spokesperson divyaspandana,0,0,0,0
4571,gandhi death,rajiv gandhi,0,0,0
4572,waronmen manekagandhibjp,0,0,0,0
4573,iit bombay,0,0,0,0
4574,martyrs,only martyrs,martyrs but,0,0
4575,bjp is,bjp,0,0,0
4576,0,0,0,0,0
4577,mammoth march,0,0,0,0
4578,wish kashmiri,kashmiri pok,0,0,0
4579,0,0,0,0,0
4580,evm hacking,hacking claim,0,0,0
4581,0,0,0,0,0
4582,modi pakistan,pakistan spares,0,0,0
4583,suspended twitter,he twitted,twitted against,0,0
4584,bjp vote,anti bjp,delhi,0,0
4585,0,0,0,0,0
4586,0,0,0,0,0
4587,0,0,0,0,0
4588,she screaming,0,0,0,0
4589,reprimanded pakistan,saudis approached,0,0,0
4590,workers modi,sanitation workers,0,0,0
4591,rights demonstrators,selma marchers,honor selma,assaulted civil,civil rights
4592,masood azhar,0,0,0,0
4593,elections raga,0,0,0,0
4594,back pakistanzindabad,0,0,0,0
4595,favoring terrorists,terrorists is,0,0,0
4596,0,0,0,0,0
4597,indian hindus,hindus are,hindus,0,0
4598,ridicule rahulgandhi,of modi,0,0,0
4599,congress surrenders,0,0,0,0
4600,0,0,0,0,0
4601,nonviolence on,prn_radio holistichealth,annual gandhi,holistichealth,of nonviolence
4602,0,0,0,0,0
4603,voted narendramodi,votes maodi,pakistani votes,maodi must,0
4604,0,0,0,0,0
4605,farmer suicides,drought situation,severe drought,0,0
4606,bjp baiters,piyush goyal,goyal,goyal as,0
4607,modi pmoindia,dyslexicpeople,of dyslexicpeople,mr modi,0
4608,turing india,1970s pakistan,0,0,0
4609,congressman sitting,is congressman,congressman,0,0
4610,clean ganga,ganga join,ganga,to ganga,ganga but
4611,india safer,pakistan is,0,0,0
4612,has kejriwal,kejriwal,bjp needs,delhi bjp,delhi already
4613,0,0,0,0,0
4614,0,0,0,0,0
4615,0,0,0,0,0
4616,lawyer airstrikesecretreport,0,0,0,0
4617,rafalescam chowkidarhichorhai,0,0,0,0
4618,imran khan,gandhiâ,stupidity gandhiâ,gandhiâ india,0
4619,0,0,0,0,0
4620,pakistan air,indian airspace,did modi,0,0
4621,0,0,0,0,0
4622,0,0,0,0,0
4623,about pakistan,pakistan is,ðÿ ðÿ,0,0
4624,indira gandhi,hail indira,indira,0,0
4625,demolish structures,demolish,0,0,0
4626,0,0,0,0,0
4627,reject bjp,thelogicalvoters bjp_à,0,0,0
4628,0,0,0,0,0
4629,rafale jets,defence scams,of rafale,0,0
4630,0,0,0,0,0
4631,0,0,0,0,0
4632,justify bjp,to bjp,bjp get,bjp to,bjp
4633,fatf pakistan,0,0,0,0
4634,pelosi taxes,into pelosi,0,0,0
4635,gobackmodi tamils,tamils reject,bjp and,both bjp,bjp
4636,0,0,0,0,0
4637,0,0,0,0,0
4638,bigots bjp,bjp,bjp will,0,0
4639,0,0,0,0,0
4640,pulwama attack,0,0,0,0
4641,0,0,0,0,0
4642,keep india,0,0,0,0
4643,0,0,0,0,0
4644,1991 election,0,0,0,0
4645,debt limit,0,0,0,0
4646,mocking martyrs,0,0,0,0
4647,defeat modi,modi give,0,0,0
4648,bjp has,separate kashmir,0,0,0
4649,0,0,0,0,0
4650,mmr vaccine,dr thompson,0,0,0
4651,modi govt,scanner again,modi,sector corruptmodi,0
4652,in1972by indira,delhi students,sacked in1972by,indira gandhi,iit delhi
4653,0,0,0,0,0
4654,0,0,0,0,0
4655,march is,march,0,0,0
4656,0,0,0,0,0
4657,indian are,pictures indian,0,0,0
4658,congress mla,mla bhagvan,mla congress,0,0
4659,ties chinaâ,chinaâ booming,0,0,0
4660,narendramodi is,narendramodi,beacuse narendramodi,newindia,whytheyhatemodi
4661,0,0,0,0,0
4662,congress compromised,compromised national,national security,0,0
4663,stent prices,healthier india,0,0,0
4664,bjpâ propaganda,indian media,0,0,0
4665,bjp,hard bjp,bjp do,shekhargupta congresshelpingbjp,congresshelpingbjp arvindkejriwal
4666,gandhi family,said gandhi,gandhi,0,0
4667,dear endian,0,0,0,0
4668,pattayya,not pattayya,pattayya googs,0,0
4669,dyslexic,actually dyslexic,dyslexic all,be dyslexic,dyslexic https
4670,amit shahâ,0,0,0,0
4671,bjp ass,bjp,kabhi bhokna,dekho result,pehele kabhi
4672,saudi,0,0,0,0
4673,andhra common,andhra,of andhra,cbnarmyanantapur apwithcbn,them bjp
4674,punishpakloyalists really,punishpakloyalists,terror deterrent,0,0
4675,0,0,0,0,0
4676,amethi ordinance,ordinance factory,0,0,0
4677,anti bjp,bjp,bjp as,bjp equivalent,0
4678,feminist terrorist,terror organization,0,0,0
4679,modisymbolofterrorism pulwama,pulwama attack,bjp avi,bjp,party bjp
4680,modi warns,warns terrorist,terrorist outfits,0,0
4681,maldives,beautiful maldives,maldives for,maldivians in,maldivians
4682,israel lobby,israeli policies,aipac the,aipac,0
4683,trudeau govt,of trudeau,justintrudeau,trudeau,justintrudeau past
4684,fighter jet,jet shame,0,0,0
4685,been persecuted,persecuted,persecuted for,the jews,jews
4686,0,0,0,0,0
4687,pelosi costs,congress wearepaying,0,0,0
4688,world trending,0,0,0,0
4689,wilderness act,wilderness,wilderness for,the wilderness,0
4690,bengal cpi,anti bjp,bjp and,bjp,0
4691,aap supporters,those aap,aap,0,0
4692,air strikes,0,0,0,0
4693,terrorist group,designated terrorist,terrorist,0,0
4694,0,0,0,0,0
4695,priyanka gandhi,0,0,0,0
4696,0,0,0,0,0
4697,arizona legislature,arizona senate,congress resolution,0,0
4698,ka ghulam,indian govt,modi ka,0,0
4699,0,0,0,0,0
4700,omar remarks,rep omar,omar,0,0
4701,0,0,0,0,0
4702,aap followers,indian political,0,0,0
4703,defeat bjp,bjp,bjp fascism,bjp won,if bjp
4704,modi sarkar,indian submarine,sarkar,0,0
4705,arunachal bjp,bjp,bjp sowing,arunachal,and arunachal
4706,bjp4india failed,bjp promised,bjpfails modilies,manifesto bjp4india,pandits bjp
4707,bjp defeat,bjp,hindu party,bjp must,jayanagar is
4708,asari dokubo,0,0,0,0
4709,democracy rahulgandhi,assassinate pm,0,0,0
4710,bjp is,bjp,0,0,0
4711,0,0,0,0,0
4712,venezuela ambitions,0,0,0,0
4713,keliye magar,mein pakiatani,pakiatani player,pakiatani,0
4714,intense nda,nda,0,0,0
4715,mumbai attack,blamed rss,bjp4india responsible,and bjp4india,bjp4india
4716,0,0,0,0,0
4717,rahul kanwal,0,0,0,0
4718,arvindkejriwal congress,arvindkejriwal,arvindkejriwal even,0,0
4719,peace narendramodi,terrorist ðÿ,0,0,0
4720,0,0,0,0,0
4721,his leaderdhip,0,0,0,0
4722,aap will,to aap,0,0,0
4723,indian students,0,0,0,0
4724,hindu traitors,kashmiri converted,pak loyalist,punishpakloyalists their,0
4725,0,0,0,0,0
4726,bjp wanted,bjp rss,bjp,0,0
4727,funded experiments,0,0,0,0
4728,air strike,0,0,0,0
4729,pakistan ammunition,insulted iaf,india modimadedisaster,0,0
4730,terror pakistanis,terror modi,strike terror,fight terror,0
4731,new india,0,0,0,0
4732,over pakistan,pakistan and,pakistan,pakistan has,0
4733,criticizing bjp,bjp,bjp for,0,0
4734,0,0,0,0,0
4735,bjp4india,incindia bjp4india,bjp4india etnowlive,defeat modi,0
4736,rafale scam,rafale deal,of rafale,0,0
4737,iaf bombed,0,0,0,0
4738,0,0,0,0,0
4739,bjp has,indiafirst airstrikepolitics,0,0,0
4740,congress again,0,0,0,0
4741,0,0,0,0,0
4742,jem terrorists,0,0,0,0
4743,modiâ india,0,0,0,0
4744,congress did,0,0,0,0
4745,modi india,fake patriotism,0,0,0
4746,sanitation workers,sanitation,the dalits,dalits in,0
4747,kejriwal says,modi shah,pakistan,of pakistan,kejriwal
4748,kylegriffin1 incompetent,congress she,0,0,0
4749,most disciplined,jab bjp,disciplined akhilesh,bjp,disciplined
4750,0,0,0,0,0
4751,assassinate pm,0,0,0,0
4752,pms meraboothsabdemazboot,merabootsabsemazboot,meraboothsabdemazboot,meraboothsabdemazboot for,for merabootsabsemazboot
4753,shaming india,0,0,0,0
4754,abstract review,submitted abstracts,2019 basel,basel congress,abstracts
4755,rafale documents,ministry rafaledeal,court rafale,rafaledeal,explosive modi
4756,0,0,0,0,0
4757,0,0,0,0,0
4758,national debt,22 trillion,0,0,0
4759,0,0,0,0,0
4760,pakistani minister,the pakistani,0,0,0
4761,nda government,0,0,0,0
4762,modi tmrw,0,0,0,0
4763,parenthood savethebabies,0,0,0,0
4764,imran khan,khan got,0,0,0
4765,vaccine safety,0,0,0,0
4766,killing modi,0,0,0,0
4767,modi will,0,0,0,0
4768,modi lying,0,0,0,0
4769,can fly,mahatma gandhiâ,0,0,0
4770,govt argument,0,0,0,0
4771,modi sarkar,modi govt,0,0,0
4772,18th terror,0,0,0,0
4773,surgical strikes,on bjp,strikes conducted,0,0
4774,pro sharia,0,0,0,0
4775,nehru stole,rafale documents,bjp claims,nehru,0
4776,with modiji,modiji,0,0,0
4777,miguel,miguel was,0,0,0
4778,0,0,0,0,0
4779,rafalescam,rafalescam any,the rafalescam,0,0
4780,0,0,0,0,0
4781,leader sidhu,sidhu,0,0,0
4782,mumbai attack,0,0,0,0
4783,barkha,barkha is,them barkha,0,0
4784,pulwama attack,0,0,0,0
4785,do bjp,0,0,0,0
4786,rafale files,0,0,0,0
4787,paki propaganda,isi paki,0,0,0
4788,target hannity,hannity,hannity beyond,0,0
4789,a1 scamster,0,0,0,0
4790,0,0,0,0,0
4791,thugs remain,remain thugs,other thugs,thugs,thugs everywhere
4792,cpm suspends,praising pm,0,0,0
4793,0,0,0,0,0
4794,0,0,0,0,0
4795,0,0,0,0,0
4796,mumbai attack,rss conspiracy,attack rss,balakotproof so,0
4797,nehru,soniya hinduterror,hinduterror,hates hindus,mugals nehru
4798,rafalescam chowkidarhichorhai,rafaledeal documents,firagainstcorruptmodi rafalescam,0,0
4799,abp news,hindi news,0,0,0
4800,0,0,0,0,0
4801,modi govt,0,0,0,0
4802,balayya babu,babu contesting,balayya,0,0
4803,modi desh,rafale documents,modi,nhi dunga,0
4804,airstrikepolitics incindia,0,0,0,0
4805,gabbar singh,banerjee attacks,singh mamata,banerjee,singh
4806,mumbai attack,parliament attackðÿ,balakot strike,0,0
4807,paknavy memes,0,0,0,0
4808,to rafaledeal,0,0,0,0
4809,sonia might,sonia,closer sonia,0,0
4810,gujarat modi,modi planned,pulwama terror,gujarat,of gujarat
4811,bjp channels,0,0,0,0
4812,attack modi,modi,parties attack,0,0
4813,stolen gorakhpur,gorakhpur files,rafale documents,nirav modi,0
4814,umar mean,asad umar,0,0,0
4815,documents kkv,0,0,0,0
4816,0,0,0,0,0
4817,rafaledeal rahulgandhi,0,0,0,0
4818,modi stings,0,0,0,0
4819,mock dyslexia,he mocked,dyslexia he,0,0
4820,bjp,bjp4india modimosa,bjp in,bjp4india,country bjp4india
4821,indira gandhi,love indira,indira,0,0
4822,rafael files,0,0,0,0
4823,juta strike,on bjp,bjp mla,bjp mp,by bjp
4824,modiji,modiji and,for modiji,0,0
4825,0,0,0,0,0
4826,modi rhetoric,anti modi,0,0,0
4827,gujarat hate,modi hate,hindus hate,indian intellectuals,0
4828,0,0,0,0,0
4829,0,0,0,0,0
4830,namo qualification,namo does,asking namo,namo,pm namo
4831,bjp lawmakers,two bjp,0,0,0
4832,bjp vs,vs bjp,bjp vicious,bjp,bjp ofcourse
4833,defence ministry,0,0,0,0
4834,balakot airstrike,airstrikeproof balakotproof,balakotproof,airstrike debunked,of balakot
4835,rahulgandhi boycott,rahulgandhi,nirajbharti rahulgandhi,boycott congress,udawant_amruta nirajbharti
4836,is mumkin,ministry sarkar,crore rafale,mumkin,0
4837,us media,0,0,0,0
4838,bjp rafalepolitics,rafalepolitics gobacksadistmodi,rafalepolitics,threats rafale,rafaledeal relating
4839,bjp mp,party mla,watch bjp,bjp,0
4840,political pressures,0,0,0,0
4841,singh owns,mp sanjay,sanjay singh,sanjay,0
4842,rafale scam,stole rafale,rafale deal,rafale,this rafale
4843,did indians,modi years,0,0,0
4844,0,0,0,0,0
4845,0,0,0,0,0
4846,hindu tilak,govt ramnathrai,muslim votes,0,0
4847,are stolen,documents are,those documents,documents,0
4848,in odisha,odisha the,odisha,farmers demand,0
4849,ravishrivastav crosses,0,0,0,0
4850,upset zionists,zionists while,zionists,0,0
4851,0,0,0,0,0
4852,nehru ji,blames nehru,nehru,modi ji,rafale chori
4853,minimum income,income guarantee,0,0,0
4854,left bjp,rejoined bjp,sabha mp,0,0
4855,cpm suspends,praising pm,0,0,0
4856,2nd amendment,amendment,0,0,0
4857,0,0,0,0,0
4858,28000 crores,crores rs,0,0,0
4859,mirage 2000h,mirage 2000,0,0,0
4860,0,0,0,0,0
4861,0,0,0,0,0
4862,every tamilian,0,0,0,0
4863,jagan himself,do bjp,0,0,0
4864,anti semite,worst anti,0,0,0
4865,0,0,0,0,0
4866,abhi was,0,0,0,0
4867,0,0,0,0,0
4868,struck tn,tn,to tn,tn and,tn for
4869,jawansâ bodies,modi bjp,bjp via,over jawansâ,jawansâ
4870,congress did,0,0,0,0
4871,wear tilak,0,0,0,0
4872,defending hunger,hunger deaths,0,0,0
4873,sheiladikshit rahulgandhi,begging rahulgandhi,rahulgandhi sheila,rahulgandhi,sheiladikshit
4874,gandhiâ dubious,rajiv gandhiâ,0,0,0
4875,gandhi bail,ruining india,0,0,0
4876,telephone regulations,0,0,0,0
4877,hit pakistan,0,0,0,0
4878,vaccine parents,anti vaxxers,0,0,0
4879,today indira,indira,india news,indira gandhi,balakot airstrike
4880,abhinandan returned,abhinandan,in tamil,tamil,how abhinandan
4881,give congress,congress,congress is,congress the,the constitution
4882,0,0,0,0,0
4883,congress oilmoneymitch,0,0,0,0
4884,0,0,0,0,0
4885,rafale scam,0,0,0,0
4886,modi ji,0,0,0,0
4887,nehru stealing,of nehru,nehru,stealing rafale,0
4888,bjp workers,bjp,bjp in,etc bjp,by bjp
4889,indiafirstmodibest vote,defeat bjp,0,0,0
4890,rss ideology,rahulgandhi credibility,against rss,0,0
4891,lgbtqia umass,umass students,0,0,0
4892,rafale scam,rafale,in rafale,0,0
4893,0,0,0,0,0
4894,0,0,0,0,0
4895,bjp chance,0,0,0,0
4896,soldiers indiannavy,spy kulbhushan,0,0,0
4897,pcc prez,district pcc,0,0,0
4898,0,0,0,0,0
4899,bjp leadership,0,0,0,0
4900,rajeshk42655806 wetwokrishna,kapoorashok25 rajeshk234178,sanjayeindoria indian_girishn,kapoorashok25,0
4901,0,0,0,0,0
4902,supports india,pakistan congress,pakistani who,nation pakistan,indians supporting
4903,tamil,abhinandan returned,in tamil,abhinandan,tamil nadu
4904,modi wana,0,0,0,0
4905,0,0,0,0,0
4906,modi govt,0,0,0,0
4907,a1 scamster,0,0,0,0
4908,on rafaledeal,rafaledeal it,rafaledeal,0,0
4909,air strikes,0,0,0,0
4910,0,0,0,0,0
4911,stop pak,0,0,0,0
4912,0,0,0,0,0
4913,bjp stops,minute bjp,balakotstrikeproof airstrikepolitics,0,0
4914,exposing nehru,nehru,nehru in,feroze gandhi,gandhi still
4915,bjp they,bjp,with bjp,0,0
4916,doubt indianairforce,0,0,0,0
4917,indian opposition,hallucinations india,india is,0,0
4918,congress failing,0,0,0,0
4919,itâ contempt,0,0,0,0
4920,balakot,balakot we,0,0,0
4921,classified documents,0,0,0,0
4922,0,0,0,0,0
4923,nrisâ passports,indian express,pm modi,0,0
4924,congress demands,0,0,0,0
4925,congress stood,0,0,0,0
4926,kashmir under,kashmir,bjp rule,in kashmir,0
4927,dyslexia remarks,pm dyslexia,dyslexia,0,0
4928,0,0,0,0,0
4929,firagainstcorruptmodi chowkidar,0,0,0,0
4930,modigoescrazy narendramodi,0,0,0,0
4931,0,0,0,0,0
4932,pulwama attacker,terrorists delhi,kejriwal would,kejriwal,0
4933,0,0,0,0,0
4934,shah,shah because,shah have,0,0
4935,rafale deal,rafale scam,modiâ rafale,0,0
4936,0,0,0,0,0
4937,omarâ resignation,ilhan omarâ,omarâ,0,0
4938,modi firagainstcorruptmodi,firagainstcorruptmodi,incriminate modi,firagainstcorruptmodi https,0
4939,maduro guadiã³,venezuela the,venezuela,0,0
4940,brought drugs,drugs using,drugs,0,0
4941,indiatoday jhasanjay,0,0,0,0
4942,namo,for namo,0,0,0
4943,sharad tripathi,tripathi beats,tripathi,singh baghel,mp sharad
4944,is pakistan,pakistan finally,pakistanis and,way pakistanis,0
4945,0,0,0,0,0
4946,mumbai attack,balakot strike,parliament attackðÿ,pathankot attack,pulwama attack
4947,bogus voters,0,0,0,0
4948,0,0,0,0,0
4949,crime family,0,0,0,0
4950,bjp ill,0,0,0,0
4951,summons arvindkejriwal,arvindkejriwal rithala,delhi police,mla mohindergoyal,police summons
4952,mdc political,challenging nelsonchamisa,his mdc,nelsonchamisa at,nelsonchamisa
4953,0,0,0,0,0
4954,nda govt,0,0,0,0
4955,joined bjp,chincholi mla,0,0,0
4956,imran khan,khan,khan is,of pakistan,0
4957,bjp thing,so bjp,rohini_sgh attacking,bjp,0
4958,worker shot,bengalâ murshidabad,0,0,0
4959,trend govt,new trend,0,0,0
4960,jagan himself,do bjp,0,0,0
4961,indian diaspora,pakistan embassies,0,0,0
4962,exam cancelled,0,0,0,0
4963,jagan insulted,0,0,0,0
4964,0,0,0,0,0
4965,stolen govt,0,0,0,0
4966,jagan insulted,0,0,0,0
4967,0,0,0,0,0
4968,congress llc,new congress,real company,company created,0
4969,this guild,0,0,0,0
4970,0,0,0,0,0
4971,modimosa fakenews,modi lies,fakenews divyaspandana,0,0
4972,congress ³â,³â term,³â âš,³â ³â,³â
4973,0,0,0,0,0
4974,tnwelcomesmodi namo,tnndamegaalliance bjp,tamilnadu it,in tamilnadu,tamilnadu
4975,nehru hired,says nehru,nehru,wrong chowkidar,0
4976,cpm suspends,praising pm,0,0,0
4977,modi hatred,abuse modi,killing modi,0,0
4978,loot rahulgandhi,rajiv gandhi,disclosed scam,gandhi,rahulgandhi dynasty
4979,balakot strike,mumbai attack,0,0,0
4980,33 gandhi,gandhi,gandhi was,0,0
4981,chowkidar stole,rafalescam chowkidarchorhai,stole jobs,chowkidar,chowkidarchorhai whoatetherafalepie
4982,bjpâ propaganda,indian media,the bjpâ,bjpâ,0
4983,0,0,0,0,0
4984,sack chowkidar,chowkidar on,chowkidar,0,0
4985,bjp netas,netas exchange,0,0,0
4986,indianmuslims india,warns india,bjp un,indianmuslims,0
4987,0,0,0,0,0
4988,0,0,0,0,0
4989,delhi protest,tuticorin protest,0,0,0
4990,ysrcp leaders,0,0,0,0
4991,1819 congress,0,0,0,0
4992,here gobackmodii,gobackmodii,gobackmodii gobacksadistmodi,gobacksadistmodi,0
4993,rep rashida,rashida tlaib,rashida,muslim rep,islamic terroristâ
4994,hindu extremists,0,0,0,0
4995,bjp4india nsitharaman,pmoindia bjpsamvad,bjp4india,cmomaharashtra bjpshivpshukla,0
4996,0,0,0,0,0
4997,0,0,0,0,0
4998,incindia rahulgandhi,incindia spokespersons,gandhi family,0,0
4999,balakotproof kapil,balakot,balakot air,on balakot,0
5000,individuals unconstitutionally,unconstitutionally asked,ignore subpoena,unconstitutionally,subpoena
5001,do palestinians,palestinians factor,palestinians,0,0
5002,do bjp,0,0,0,0
5003,0,0,0,0,0
5004,modi bhai,0,0,0,0
5005,congresswoman omar,0,0,0,0
5006,jagan insulted,0,0,0,0
5007,terrorists pakistanðÿ,pakistanðÿ žðÿ,pakistanðÿ,congress terrorists,žðÿ
5008,mp loses,bjp mp,day bjp,bjp mla,loses hosh
5009,polishes shoes,0,0,0,0
5010,israel lobby,criticize israel,pro israel,0,0
5011,presidents finance,adam schiff,schiff,0,0
5012,masood azhar,alive modi,0,0,0
5013,0,0,0,0,0
5014,0,0,0,0,0
5015,inflation rate,years inflation,0,0,0
5016,jagan himself,do bjp,0,0,0
5017,modi should,0,0,0,0
5018,is rahul,rahulkanwal is,rahul,rahulkanwal,rahul afterall
5019,pay raise,0,0,0,0
5020,modi india,violance terrorism,0,0,0
5021,anncoulter congress,0,0,0,0
5022,0,0,0,0,0
5023,0,0,0,0,0
5024,forgotten jumla,after jumla,jumla,jumla after,jumla where
5025,jagan himself,do bjp,0,0,0
5026,priyanka gandhi,maneka gandhi,narendramodi bjp4india,to namodi,namodi
5027,bjp4india bigots,ranga is,bjp4india,hindutva terrorist,ranga
5028,poor lahore,hindus will,0,0,0
5029,0,0,0,0,0
5030,is stampede,stampede in,stampede,0,0
5031,scams read,scams,are scams,0,0
5032,stolen rafaledeal,ðÿ rafale,stolen ðÿ,0,0
5033,classified intel,0,0,0,0
5034,0,0,0,0,0
5035,0,0,0,0,0
5036,nielsen lied,0,0,0,0
5037,indira gandhi,indira,1982 indira,0,0
5038,childrenâ rights,0,0,0,0
5039,modi looted,of modi,0,0,0
5040,jayalalithaa are,and jayalalithaa,0,0,0
5041,phulwama as,calling phulwama,phulwama,0,0
5042,terrorists âž,0,0,0,0
